Unit_Number,Lease_or_Own,Status,Utilimarc_Class,Utilimarc_Category,Company_Code_Detail,Class_Code,Description,Unit_Make,Unit_Model,Unit_Year,Age,Unit_In_Service_Date,Unit_Disposal_Date,Unit_GVWR, Purchase_Price_Without_Tax ,Purchase_Price_With_Tax,Depreciated_Value,Lease_Cost,Interest_Cost,Depreciation_Cost,License_Cost,Mechanic_Labor_Cost,Vendor_Cost,Parts_Cost,Fuel_Cost,Other,Overhead_Cost,Total_Cost,Mechanic_Labor_Hours,Annual_Mileage,MRH,Fuel_Gallons,Fuel_Type,Drive_Type,Inservice_Over_Year,Take_home_vehicle,Total_Demand_Repair_Workorders,Total_Preventive_Maintenance_Workorders,Life to date mileage
29838,2,1,100,Trailer,206,88750,TRAILER TILT,TOWMA,T12DD,2009,10,6/23/2010,,16320,8375,8375,4187.5,0,134,266.88,473.11,1569.21,0,204.48,0,196.2,510.62,3354.5,1020,0,11.70707367,0,,,1,0,7,3,0
12871,2,1,100,Trailer,312,85500,TRAILER FLATBED,TRAIL KING,TKT12U,2012,7,2/21/2012,,16140,8676,8676,5639.4,0,180.46,276.47,467.89,987.68,0,106.62,0,196.2,510.62,2725.95,642,0,11.70707367,0,,,1,0,6,4,0
29493,2,1,14.1,Vehicle,207,54000,SERVICE BODY 4X4 REG CAB,Dodge/Chrysler,4500,2009,10,12/24/2009,,16000,37973,37973,0,0,0,2420.14,463.83,3738.4,4242.12,1445.96,7191.09,574.55,1495.27,21571.37,2430,20848,34.28225684,2617.55,,4,1,0,24,6,122227
29495,2,1,14.1,Vehicle,207,54000,SERVICE BODY 4X4 REG CAB,Dodge/Chrysler,5500,2009,10,2/2/2010,,16000,37973,37973,0,0,0,2420.14,463.83,6738.35,0,1484.89,3794.4,574.55,1495.27,16971.44,4380,9051,34.28225684,1455.59,,4,1,0,17,4,78589
29492,2,1,14.1,Vehicle,207,54000,SERVICE BODY 4X4 REG CAB,Dodge/Chrysler,4500,2009,10,1/18/2010,,16000,37973,37973,0,0,0,2420.14,463.83,3184.56,0,3084.48,2353.59,574.55,1495.27,13576.42,2070,5720,34.28225684,885.29,,4,1,0,20,3,98309
10856,2,1,100,Trailer,329,88000,TRAILER EQUIPMENT,SDP MANUFACTURI,T7600,2010,9,10/1/2010,,16000,8246,8246,4535.3,0,145.13,262.77,463.83,1315.36,0,885.71,0,196.2,510.62,3779.63,855,0,11.70707367,0,,,1,0,1,5,0
14894,2,1,100,Trailer,305,88000,TRAILER EQUIPMENT,SDP MANUFACTURI,T7600,2014,5,5/15/2014,,16000,9372,9372,7029,0,224.93,298.65,463.83,507.68,1800.57,183.81,0,196.2,510.62,4186.3,330,0,11.70707367,0,,,1,0,4,5,0
2122,2,1,100,Trailer,329,83250,TRAILER STRINGING,PGE BUILT,PGE BUILT,1988,31,11/1/1988,,16000,0,0,0,0,0,0,463.83,276.92,0,10.2,0,196.2,510.62,1457.77,180,0,11.70707367,0,,,1,0,0,3,0
23976,2,1,49,POE,613,70100,CONSTRUCTION FORKLIFT,Caterpillar,DP70D,2003,16,1/1/2003,,15500,0,0,0,0,0,0,449.33,138.46,0,0,0,323.9,842.94,1754.63,90,0,19.32615327,0,,,1,0,1,0,0
20844,2,1,100,Trailer,216,83750,TRAILER OFFICE,MT,CLC 8.5824,2000,19,3/30/2000,,15240,44629,44629,2231.45,0,71.41,1422.18,441.8,1338.44,0,108.65,0,196.2,510.62,4089.29,870,0,11.70707367,0,,,1,0,8,1,0
10850,2,1,100,Trailer,312,88750,TRAILER TILTBED,FELLING,12IT,2010,9,4/27/2010,,15200,6800,6800,3740,0,119.68,216.69,440.64,876.91,0,123.01,0,196.2,510.62,2483.76,570,0,11.70707367,0,,,1,0,2,1,0
12873,2,1,100,Trailer,206,88750,TRAILER TILTBED,FELLING,12IT,2012,7,1/1/2012,,15200,0,0,0,0,0,0,440.64,553.84,2035.82,152.56,0,196.2,510.62,3889.68,360,0,11.70707367,0,,,1,0,7,1,0
99905,2,1,49,POE,614,70100,CONSTRUCTION FORKLIFT,YALE,GDP155CA,1999,20,2/22/1999,,15000,0,0,0,0,0,0,434.84,0,0,0,198.28,323.9,842.94,1799.96,0,0,19.32615327,73.3,,,1,0,0,0,1
21912,2,1,49,POE,614,70100,CONSTRUCTION FORKLIFT,HYSTER,H155XL2,2001,18,2/20/2002,,15000,51403,51403,5140.3,0,164.49,1638.04,434.84,0,0,0,34.9,323.9,842.94,3439.1,0,0,19.32615327,14.2,,,1,0,0,0,0
3607,2,1,15,Vehicle,312,55000,FLATBED 4X2 REG CAB,GM/Chevey,3500HD,1995,24,2/6/1996,,15000,0,0,0,0,0,0,434.84,2732.26,0,436.8,410.56,676.86,1761.53,6452.85,1776,761,40.3868739,165.25,,2,1,0,14,3,28233
3484,2,2,15,Vehicle,333,55000,FLATBED 4X2 REG CAB,GM/Chevey,3500HD,1994,25,2/10/1995,9/21/2018,15000,16633.53,16633.53,0,0,0,0,434.84,646.14,0,41.78,563.72,0,0,1686.49,420,1032,40.3868739,158.39,,2,0,0,4,1,77202
3483,2,2,15,Vehicle,466,55000,FLATBED 4X2 REG CAB,GM/Chevey,3500HD,1994,25,12/9/1994,9/21/2018,15000,16633.53,16633.53,0,0,0,0,434.84,2169.2,0,360.23,203.36,0,0,3167.62,1410,819,40.3868739,94.6,,2,0,0,10,2,103751
3481,2,1,15,Vehicle,312,55000,FLATBED 4X2 REG CAB,GM/Chevey,3500HD,1994,25,1/31/1995,,15000,16633.53,16633.53,0,0,0,0,434.84,756.91,0,37.64,51.98,676.86,1761.53,3719.77,492,99,40.3868739,19.34,,2,1,0,7,3,40521
97274,2,2,14.1,Vehicle,333,54000,SERVICE BODY 4X2 REG CAB,GM/Chevey,3500HD,1997,22,8/5/1997,,15000,20738.28,20738.28,0,0,0,0,434.84,2584.57,0,52.41,818.16,0,0,3889.98,1680,1514,34.28225684,274.07,,2,0,0,13,4,52665
23894,2,1,100,Trailer,312,89250,TRAILER TENSIONER,SHERMAN & REILL,BWT-1363-R,2003,16,9/2/2003,,15000,31900,31900,6380,0,204.16,1016.55,434.84,812.29,0,86.08,0,196.2,510.62,3260.74,528,0,11.70707367,0,,,1,0,8,1,0
23867,2,1,100,Trailer,312,85500,TRAILER FLATBED,TOWMA,T12DD,2003,16,5/20/2003,,14900,3318,3318,663.6,0,21.24,105.73,431.94,941.52,0,61.74,0,196.2,510.62,2269,612,0,11.70707367,0,,,1,0,3,4,0
14885,2,1,100,Trailer,305,88500,TRAILER PULLER,SHERMAN & REILL,PT 7500,2014,5,7/10/2014,,14500,208529.73,208529.73,156397.3,0,5004.71,6645.14,420.34,1292.29,0,7.66,0,196.2,510.62,14076.97,840,0,11.70707367,0,,,1,0,6,5,0
14898,2,1,100,Trailer,312,89250,TRAILER TENSIONER,SHERMAN & REILL,PT 7500,2014,5,7/11/2014,,14500,210252.33,210252.33,157689.25,0,5046.06,6700.03,420.34,784.6,0,910.32,0,196.2,510.62,14568.18,510,0,11.70707367,0,,,1,0,2,5,0
13326,2,1,12.1,Vehicle,209,53400,VAN CUBE 4X2 CUTAWAY,Ford,E450,2013,6,3/10/2014,,14500,32338,32338,12935.2,0,413.93,2061.01,420.34,2769.19,1871,128.38,8424.97,747.67,1945.8,18782.28,1800,24824,44.61173832,2686.696,,2,1,1,9,6,133451
13317,2,1,12.1,Vehicle,209,53400,VAN CUBE 4X2 CUTAWAY,Ford,E450,2013,6,4/7/2014,,14500,32338,32338,12935.2,0,413.93,2061.01,420.34,5076.84,981.87,886.85,7699.52,747.67,1945.8,20233.84,3300,19490,44.61173832,2527.474,,2,1,1,17,9,107480
13325,2,1,12.1,Vehicle,209,53400,VAN CUBE 4X2 CUTAWAY,Ford,E450,2013,6,3/24/2014,,14500,32338,32338,12935.2,0,413.93,2061.01,420.34,1107.67,0,361.72,5666.63,747.67,1945.8,12724.78,720,18862,44.61173832,2245.039,,2,1,1,3,6,76408
10268,2,1,12.1,Vehicle,232,53400,VAN CUBE 4X2 CUTAWAY,Ford,E450,2010,9,6/29/2010,,14500,30235,30235,3023.5,0,96.75,1926.97,420.34,5076.84,0,4023.55,1673.72,747.67,1945.8,15911.66,3300,5110,44.61173832,691.191,,2,1,0,5,2,127165
23865,2,1,100,Trailer,329,88750,TRAILER TILT,TRAILMAX,T-12-UT,2003,16,5/13/2003,,14400,5970,5970,1194,0,38.21,190.24,417.45,507.68,0,0,0,196.2,510.62,1860.41,330,0,11.70707367,0,,,1,0,2,5,0
17407,2,1,12.1,Vehicle,232,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,4/6/2017,,14200,81711,81711,65368.8,0,2091.8,5207.71,411.65,1523.05,957.15,247.27,7943.7,747.67,1945.8,21075.8,990,23129,44.61173832,2465.767,,2,1,1,5,8,36230
17409,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,4/12/2017,,14200,79891,79891,63912.8,0,2045.21,5091.71,411.65,1993.81,929.05,805.87,6754.77,747.67,1945.8,20725.55,1296,#N/A,44.61173832,2223.645,,2,1,1,15,6,37667
17405,2,1,12.1,Vehicle,232,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,4/25/2017,,14200,79250,79250,63400,0,2028.8,5050.86,411.65,3553.79,0,964.51,5638.48,747.67,1945.8,20341.56,2310,22460,44.61173832,2138.09,,2,1,1,12,7,39786
16181,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500HD,2016,3,6/1/2016,,14200,27176,27176,19023.2,0,608.74,1732.01,411.65,2030.74,0,1168.39,5433.98,747.67,1945.8,14078.99,1320,22790,44.61173832,2115.853,,2,1,1,7,6,60413
16148,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500HD,2016,3,5/20/2016,,14200,27739,27739,19417.3,0,621.35,1767.9,411.65,1716.9,1211.81,291.09,4125.45,747.67,1945.8,12839.62,1116,18162,44.61173832,1956.452,,2,1,1,9,6,40495
17411,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,4/7/2017,,14200,81711,81711,65368.8,0,2091.8,5207.71,411.65,1107.67,134.43,1068.85,6578.58,747.67,1945.8,19294.16,720,21316,44.61173832,1944.481,,2,1,1,6,7,30889
17412,2,1,12.1,Vehicle,232,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,4/11/2017,,14200,79,79,63.2,0,2.02,5.03,411.65,1107.67,0,149.31,5132.15,747.67,1945.8,9501.31,720,#N/A,44.61173832,1896.485,,2,1,1,5,8,42876
17414,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,1/9/2018,,14200,79250,79250,63400,0,2028.8,5050.86,411.65,2353.81,0,216.96,4921.98,747.67,1945.8,17677.52,1530,19505,44.61173832,1842.97,,2,0,1,9,4,20415
16149,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500HD,2016,3,6/14/2016,,14200,27739,27739,19417.3,0,621.35,1767.9,411.65,1015.37,350.19,120.75,5174.31,747.67,1945.8,12154.99,660,18010,44.61173832,1840.311,,2,1,1,4,6,47208
17415,2,1,12.1,Vehicle,232,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,6/29/2017,,14200,80591,80591,64472.8,0,2063.13,5136.33,411.65,2123.04,62.78,140.51,4722.45,747.67,1945.8,17353.36,1380,18560,44.61173832,1818.114,,2,1,1,5,5,27777
17410,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,4/27/2017,,14200,79250,79250,63400,0,2028.8,5050.86,411.65,738.45,0,59.07,4767.76,747.67,1945.8,15750.05,480,17042,44.61173832,1645.862,,2,1,1,0,6,32447
17413,2,1,12.1,Vehicle,232,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,5/16/2017,,14200,79250,79250,63400,0,2028.8,5050.86,411.65,553.84,0,29.53,4449.86,747.67,1945.8,15218.01,360,15958,44.61173832,1520.585,,2,1,1,0,4,22917
17416,2,1,12.1,Vehicle,232,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,5/15/2017,,14200,80591,80591,64472.8,0,2063.13,5136.33,411.65,369.22,0,31.89,3691.67,747.67,1945.8,14397.36,240,14671,44.61173832,1453.32,,2,1,1,2,3,24663
16182,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500HD,2016,3,6/1/2016,,14200,27176,27176,19023.2,0,608.74,1732.01,411.65,1107.67,344.61,321.91,3877.16,747.67,1945.8,11097.23,720,13608,44.61173832,1439.2,,2,1,1,5,5,38187
16147,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500HD,2016,3,6/15/2016,,14200,27176,27176,19023.2,0,608.74,1732.01,411.65,1181.52,638.1,387.51,3779.48,747.67,1945.8,11432.49,768,14142,44.61173832,1438.71,,2,1,1,6,5,35175
17447,2,1,12.1,Vehicle,209,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,5/8/2018,,14200,28547,28547,22837.6,0,730.8,1819.39,411.65,3530.71,0,565.74,5373.48,747.67,1945.8,15125.25,2295,10351,44.61173832,1431.275,,2,0,0,4,4,13600
17448,2,1,12.1,Vehicle,232,53300,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2017,2,6/8/2018,,14200,79567,79567,63653.6,0,2036.92,5071.06,411.65,3696.86,0,515.11,2260.01,747.67,1945.8,16685.08,2403,9563,44.61173832,1011.929,,2,0,1,4,3,10100
18463,2,2,12.1,Vehicle,209,53400,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2018,1,1/1/2018,,14200,0,0,0,0,0,0,411.65,92.31,0,61.06,0,0,0,565.01,60,36,44.61173832,0,,2,0,0,1,0,36
18464,2,2,12.1,Vehicle,232,53400,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2018,1,1/1/2018,,14200,0,0,0,0,0,0,411.65,92.31,0,36.61,0,0,0,540.57,60,36,44.61173832,0,,2,0,0,1,0,36
18483,2,2,12.1,Vehicle,209,53400,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2018,1,1/1/2018,,14200,28664.6,28664.6,25798.14,0,825.54,1826.89,411.65,0,0,0,0,0,0,3064.08,0,35,44.61173832,0,,2,0,0,0,0,35
18484,2,2,12.1,Vehicle,209,53400,VAN CUBE 4X2 CUTAWAY,GM/Chevey,4500,2018,1,1/1/2018,,14200,28664.6,28664.6,25798.14,0,825.54,1826.89,411.65,0,0,0,0,0,0,3064.08,0,35,44.61173832,0,,2,0,0,0,0,35
27301,2,1,12.1,Vehicle,232,53400,VAN CUBE 4X2 CUTAWAY,Ford,E450,2007,12,9/28/2007,,14050,25362,25362,0,0,0,0,407.3,2076.89,1583.78,355.72,3104.04,747.67,1945.8,10221.21,1350,11100,44.61173832,1047.63,,2,1,1,10,3,185023
21851,2,1,100,Trailer,206,86250,TRAILER VAC,Ditchwitch,14PH,2001,18,5/23/2001,,14000,0,0,0,0,0,0,405.85,876.91,0,13.05,0,196.2,510.62,2002.63,570,#N/A,11.70707367,0,,,1,0,5,1,0
20801,2,1,100,Trailer,312,86250,TRAILER VAC,U-DUM,512F,2000,19,2/2/3004,,14000,0,0,0,0,0,0,405.85,1338.44,0,262.85,0,196.2,510.62,2713.96,870,0,11.70707367,0,,,1,0,9,5,1631
17325,2,1,15,Vehicle,216,66000,FLATBED 4X4 CRW CAB,GM/Chevey,3500HD,2017,2,10/26/2017,,13200,51561,51561,41248.8,0,1319.96,3286.15,382.66,784.6,0,121.95,3869.45,676.86,1761.53,12203.16,510,11242,40.3868739,1324.694,,4,1,0,3,4,12380
11279,2,1,15,Vehicle,161,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,2011,8,8/10/2011,,13200,27241,27241,5448.2,0,174.34,1736.16,382.66,1061.52,0,177.17,1478.27,676.86,1761.53,7448.51,690,4799,40.3868739,668.87,,4,1,0,2,3,47305
12302,2,1,14.1,Vehicle,206,63800,FLATBED 4X4 REG CAB,GM/Chevey,3500HD,2012,7,8/3/2012,,13200,32589,32589,9776.7,0,312.85,2077,382.66,849.22,0,247.46,643.65,574.55,1495.27,6582.66,552,1981,34.28225684,254.29,,4,1,0,3,3,165
17326,2,1,15,Vehicle,312,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500HD,2017,2,4/5/2018,,13200,50617,50617,40493.6,0,1295.8,3225.99,382.66,2123.04,0,581.31,624.42,676.86,1761.53,10671.6,1380,1779,40.3868739,244.56,,4,0,0,6,2,1856
17328,2,1,14.1,Vehicle,207,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500HD,2017,2,7/26/2017,,13200,48337,48337,38669.6,0,1237.43,3080.67,382.66,1476.9,107.15,392.89,8747.38,574.55,1495.27,17494.9,960,26893,34.28225684,3424.67,,4,1,0,7,6,41828
18349,2,1,14.1,Vehicle,207,63806,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500HD,2018,1,7/12/2018,,13200,51021.3,51021.3,45919.17,0,1469.41,3251.75,382.66,3599.94,0,969.49,2565.5,574.55,1495.27,14308.58,2340,7231,34.28225684,993.81,,4,0,0,13,2,8116
98814,2,1,100,Trailer,216,80250,TRAILER UTILITY,WELLS CARGO,EW2425-102,1998,21,2/1/2000,,13200,0,0,0,0,0,0,382.66,646.14,0,0,0,196.2,510.62,1735.63,420,0,11.70707367,0,,,1,0,3,1,0
14385,2,1,14.1,Vehicle,216,63800,SERVICE BODY 4X4 CRW CAB,GM/Chevey,3500HD,2015,4,7/9/2014,,13025,40903,40903,24541.8,0,785.34,2606.88,377.59,1246.13,2880.59,276.26,4264.29,574.55,1495.27,14506.9,810,17555,34.28225684,1440.35,,4,1,0,9,3,57985
11287,2,1,14.1,Vehicle,551,63800,SERVICE BODY 4X4 CRW CAB,GM/Chevey,3500HD,2011,8,12/19/2011,,13000,30884,30884,6176.8,0,197.66,1968.34,376.86,1015.37,0,19.91,1525.51,574.55,1495.27,7173.47,660,5426,34.28225684,605.8,,4,1,0,8,3,48037
29484,2,1,15,Vehicle,632,66000,FLATBED 4X2 REG CAB,Dodge/Chrysler,3500,2009,10,11/5/2009,,12500,27759,27759,0,0,0,1769.17,362.37,876.91,0,276.11,418.92,676.86,1761.53,6141.87,570,2256,40.3868739,151.82,,2,1,0,3,1,564
28323,2,1,14.1,Vehicle,161,63600,SERVICE BODY 4X4 QUAD CAB,Dodge/Chrysler,3500,2008,11,1/15/2009,,12500,49080,49080,0,0,0,0,362.37,92.31,0,1160.86,856.09,574.55,1495.27,4541.44,60,3767,34.28225684,386.84,,4,1,0,1,0,153276
20224,2,1,14.1,Vehicle,216,63600,SERVICE BODY 4X4 REG CAB,Ford,F350,2000,19,11/14/2000,,12500,32565.67,32565.67,0,0,0,0,362.37,2169.2,111.61,812.21,803.59,574.55,1495.27,6328.79,1410,2630,34.28225684,297.43,,4,1,0,8,2,131631
29203,2,1,12.1,Vehicle,209,64500,VAN CUBE 4X2 CUTAWAY,GM/Chevey,3500,2009,10,12/29/2009,,12300,20829,20829,0,0,0,1327.5,356.57,415.38,0,21.5,3537.1,747.67,1945.8,8351.52,270,0,44.61173832,994.227,,2,1,0,1,2,160560
13675,2,1,25,POE,312,73800,CONSTRUCTION SNO-CAT,TUCKER,2000XL,2013,6,1/9/2013,,12000,133846.97,133846.97,80308.18,0,2569.86,5687,347.87,1799.97,453.43,5264,0,604.04,1572,18298.18,1170,137,36.04156678,0,,,1,0,9,2,612
26280,2,1,15,Vehicle,161,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,2006,13,10/20/2006,,12000,23656,23656,0,0,0,0,347.87,1015.37,0,319.45,783.34,676.86,1761.53,4904.42,660,2257,40.3868739,354.44,,4,1,0,2,2,56337
26253,2,1,15,Vehicle,312,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,2006,13,9/28/2006,,12000,27373,27373,0,0,0,0,347.87,876.91,401.03,170.81,344.94,676.86,1761.53,4579.95,570,1232,40.3868739,128.14,,4,1,0,5,2,23820
98216,2,1,15,Vehicle,329,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1998,21,11/4/1998,,12000,0,0,0,0,0,0,347.87,784.6,0,74.97,349.71,676.86,1761.53,3995.54,510,1446,40.3868739,125.1,,4,1,0,6,2,83521
3286,2,1,15,Vehicle,312,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1993,26,8/18/1993,,12000,17003.35,17003.35,0,0,0,0,347.87,3203.03,0,1360.88,319.43,676.86,1761.53,7669.6,2082,1279,40.3868739,114.9,,4,1,0,25,2,27970
3464,2,1,15,Vehicle,312,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1994,25,2/3/1995,,12000,19292.63,19292.63,0,0,0,0,347.87,489.22,0,26.12,271.64,676.86,1761.53,3573.24,318,1331,40.3868739,99.4,,4,1,0,2,2,98482
3433,2,1,15,Vehicle,329,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1994,25,1/5/1995,,12000,19294.63,19294.63,0,0,0,0,347.87,553.84,0,195.32,196.18,676.86,1761.53,3731.6,360,592,40.3868739,71.9,,4,1,0,3,2,63580
21290,2,1,15,Vehicle,613,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,2001,18,10/25/2001,,12000,28787.67,28787.67,0,0,0,0,347.87,1338.44,0,530.77,178.05,676.86,1761.53,4833.52,870,1015,40.3868739,68.8,,4,1,0,13,2,79950
98258,2,1,15,Vehicle,312,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1998,21,1/8/1999,,12000,0,0,0,0,0,0,347.87,4523.01,0,1356.88,178.59,676.86,1761.53,8844.74,2940,1139,40.3868739,66.9,,4,1,0,26,3,17395
3577,2,1,15,Vehicle,312,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1995,24,11/9/1995,,12000,0,0,0,0,0,0,347.87,1153.83,0,313.07,124.48,676.86,1761.53,4377.64,750,539,40.3868739,45.1,,4,1,0,9,2,47241
3536,2,1,15,Vehicle,329,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1995,24,11/15/1995,,12000,0,0,0,0,0,0,347.87,2815.34,0,833.26,67.74,676.86,1761.53,6502.6,1830,177,40.3868739,24.3,,4,1,0,14,2,53326
96207,2,2,15,Vehicle,312,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1996,23,9/6/1996,5/31/2018,12000,0,0,0,0,0,0,347.87,507.68,0,1.54,49.8,0,0,906.9,330,234,40.3868739,20,,4,0,0,2,0,57717
3532,2,2,15,Vehicle,615,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1995,24,11/1/1995,,12000,0,0,0,0,0,0,347.87,369.22,0,0,0,0,0,717.1,240,#N/A,40.3868739,0,,4,0,0,1,0,81915
97221,2,1,15,Vehicle,329,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1997,22,1/12/1998,,12000,0,0,0,0,0,0,347.87,2123.04,0,232.99,0,676.86,1761.53,5142.29,1380,151,40.3868739,0,,4,1,0,15,3,30882
96206,2,2,15,Vehicle,305,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,1996,23,4/23/1996,5/31/2018,12000,0,0,0,0,0,0,347.87,646.14,0,0,0,0,0,994.02,420,48,40.3868739,0,,4,0,0,2,0,84412
3528,2,2,15,Vehicle,613,66000,FLATBED 4X4 REG CAB,GM/Chevey,3500,#N/A,24,10/10/1995,5/31/2018,12000,0,0,0,0,0,0,347.87,369.22,0,0,0,0,0,717.1,240,0,40.3868739,0,,4,0,0,1,0,79649
23386,2,1,14.1,Vehicle,161,65000,HOOPIE 4X4 REG CAB,GM/Chevey,3500,2003,16,8/20/2003,,12000,26383,26383,0,0,0,0,347.87,1661.51,0,1304.96,601.31,574.55,1495.27,5985.48,1080,1943,34.28225684,272.08,,4,1,0,11,3,46851
98215,2,1,14.1,Vehicle,329,65000,HOOPIE 4X4 REG CAB,GM/Chevey,3500,1998,21,11/4/1998,,12000,0,0,0,0,0,0,347.87,3046.11,0,601.53,275.29,574.55,1495.27,6340.62,1980,961,34.28225684,104.8,,4,1,0,7,0,100843
99276,2,1,14.1,Vehicle,305,65000,HOOPIE 4X4 REG CAB,GM/Chevey,3500,1999,20,8/17/1999,,12000,0,0,0,0,0,0,347.87,276.92,0,31.97,175.29,574.55,1495.27,2901.87,180,732,34.28225684,66,,4,1,0,2,1,73183
98214,2,2,14.1,Vehicle,329,65000,HOOPIE 4X4 REG CAB,GM/Chevey,3500,1998,21,9/24/1998,5/31/2018,12000,0,0,0,0,0,0,347.87,4061.47,0,685.68,66.71,0,0,5161.74,2640,154,34.28225684,26.8,,4,0,0,16,1,70372
26246,2,1,14.1,Vehicle,207,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,2006,13,12/21/2006,,12000,27964,27964,0,0,0,0,347.87,3295.33,0,828.27,6570.58,574.55,1495.27,13111.88,2142,27019,34.28225684,2438.38,,4,1,0,23,7,156808
27292,2,1,14.1,Vehicle,207,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,2007,12,2/8/2007,,12000,28350,28350,0,0,0,0,347.87,5381.45,290.64,1345.27,3597.13,574.55,1495.27,13032.19,3498,7711,34.28225684,1367.96,,4,1,0,33,3,77268
26247,2,1,14.1,Vehicle,207,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,2006,13,9/22/2006,,12000,28067,28067,0,0,0,0,347.87,2261.5,0,201.08,3006.78,574.55,1495.27,7887.05,1470,9704,34.28225684,1114.8,,4,1,0,12,3,149455
26245,2,2,14.1,Vehicle,207,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,2006,13,9/28/2006,9/21/2018,12000,27899,27899,0,0,0,0,347.87,784.6,0,274.57,1597.31,0,0,3004.35,510,7099,34.28225684,632.6,,4,0,0,4,2,185757
29242,2,1,14.1,Vehicle,632,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500HD,2009,10,10/22/2009,,12000,26882,26882,0,0,0,1713.28,347.87,1938.43,258.11,297.36,1415.03,574.55,1495.27,8039.9,1260,5371,34.28225684,556.72,,4,1,0,16,4,38008
24149,2,1,14.1,Vehicle,632,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,2004,15,1/24/2005,,12000,27515,27515,0,0,0,0,347.87,2215.35,0,1051.15,1260.14,574.55,1495.27,6944.33,1440,2532,34.28225684,456.5,,4,1,0,16,2,42466
26248,2,2,14.1,Vehicle,207,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,2006,13,12/19/2006,11/16/2018,12000,27962,27962,0,0,0,0,347.87,2529.19,0,297.29,581.62,0,0,3755.97,1644,1725,34.28225684,240.98,,4,0,0,12,1,151858
21293,2,1,14.1,Vehicle,632,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,2001,18,1/15/2002,,12000,28509,28509,0,0,0,0,347.87,5123,2485.6,2039.17,672.26,574.55,1495.27,12737.71,3330,2883,34.28225684,238.829,,4,1,0,22,2,66895
21291,2,1,14.1,Vehicle,161,63800,SERVICE BODY 4X4 REG CAB,GM/Chevey,3500,2001,18,7/31/2001,,12000,28509,28509,0,0,0,0,347.87,830.76,0,293.48,439.69,574.55,1495.27,3981.62,540,2113,34.28225684,198.68,,4,1,0,3,2,73906
